id,vid_id,weak_timestamp,clustered_adverb,clustered_action,task_num,adverb,action
1553,0KHZQj4hvG0,46.44,quickly,turn,16323,quickly,turn
1557,V2toVXfZ15c,61.7,quickly,turn,16323,quickly,turn
1567,6AYsrOPsAc4,88.015,quickly,dip,16323,quickly,coat
1572,hYdOMfp7QH8,78.06,quickly,cook,16323,rapidly,boil
1574,fuYXtfJLrpU,39.71,quickly,cook,16323,fast,cook
1581,yz_it7Aq0P8,159.985,slowly,separate,16323,slowly,break
1589,Tlf8UubvSY0,114.565,slowly,press,42901,slowly,push
1608,TJ7_Bfo-Jto,134.845,slowly,add,42901,slowly,add
1615,eEL2hPmPMNI,60.74500000000001,slowly,melt,42901,slowly,melt
1618,8vY2fph1sTo,92.98,slowly,fill,42901,slowly,fill
1626,DRzD-LdFAlE,273.9,slowly,add,42901,slowly,add
1627,DRzD-LdFAlE,275.285,slowly,add,42901,slowly,add
1673,imxPO7jMZFY,98.785,slowly,mix,42901,slowly,mix
1676,imxPO7jMZFY,316.5850000000001,quickly,shake,42901,vigorously,shake
1682,tm8EQh9OS3o,36.35,quickly,melt,42901,fast,melt
1690,BzGwk4YiPQg,165.85,slowly,carry,42901,slowly,bring
1691,BzGwk4YiPQg,370.01,slowly,cool,42901,slowly,chill
1692,BzGwk4YiPQg,376.535,slowly,carry,42901,slowly,bring
1701,oREEG4Q-upg,229.695,quickly,mix,42901,vigorously,mix
1717,vtVvTK6BobU,84.035,quickly,mix,42901,quickly,mix
1724,_X9tIb4UN3U,177.12,slowly,add,42901,slowly,add
1725,_X9tIb4UN3U,192.515,slowly,add,42901,slowly,add
1730,cu1GPuvQl-s,380.12,slowly,fold,42901,slowly,fold
1756,RGjM4bjS3RY,139.98000000000002,quickly,fold,34967,vigorously,fold
1770,UHh3WNTHUoU,220.66000000000003,quickly,cook,34967,quickly,thicken
1801,ndDHoUXBX4o,197.34,slowly,add,34967,slowly,add
1804,FvWUeBlvZpM,28.535,quickly,make,34967,rapidly,form
1807,FvWUeBlvZpM,150.07,quickly,cook,34967,vigorously,bubble
1808,FvWUeBlvZpM,175.72500000000005,slowly,cook,34967,not vigorously,bubble
1822,cbKUZqyBubs,42.65,slowly,carry,34967,slowly,bring
1832,iLFo3-mHIRc,86.85,slowly,pour,51659,slowly,pour
1836,ntrlUm8apv8,41.18,quickly,fill,51659,quickly,fill
1844,av7AuhIZlj8,31.795,quickly,cook,51659,quickly,cook
1857,fKyo-h8YdvE,40.55,quickly,cook,51659,quickly,heat
1862,UeJDxr0E5oc,45.94,quickly,turn,51659,quickly,toss
1877,6Rx_Mixzxs0,7.32,quickly,cook,51659,rapidly,boil
1894,AQUp4yn_YUk,231.61,slowly,sprinkle,51659,slowly,drizzle
1909,Y7rVAbl5lO8,356.895,slowly,turn,51659,not quickly,turn
1910,hOrv7GwjBCc,93.805,quickly,cook,51659,quickly,cook
1912,vfcDLU_m1QQ,97.08,quickly,grind,51659,quickly,grind
1934,R120ETnDutM,244.075,slowly,cook,51659,slowly,cook
1935,bifjjo16c0Q,106.68,quickly,cook,51659,quickly,brown
1937,nE-z8L1dek4,169.21499999999997,quickly,sprinkle,51659,quickly,season
1938,bQNo4_VuQC8,175.66,quickly,cook,51659,quickly,cook
1955,DP8ctcfWkHo,338.81,slowly,add,51659,slowly,add
1961,lmmxchDZ7w8,83.695,slowly,cook,51659,slowly,cook
1972,_bmvzcATsSA,247.0,quickly,cook,51659,quickly,heat
1973,_bmvzcATsSA,360.39,quickly,cook,51659,quickly,cook
1981,0R9WCB2D1LQ,66.25999999999999,quickly,cook,51659,quickly,blanch
1984,0R9WCB2D1LQ,158.16,quickly,mix,51659,quickly,blend
1991,qxeUZGzWSBo,141.62,quickly,dip,16136,quickly,dip
1993,RaFrEz6E3tk,191.955,slowly,mix,16136,slowly,combine
1999,itIM-2xzCzU,203.655,slowly,melt,16136,slowly,melt
2000,itIM-2xzCzU,226.815,slowly,pour,16136,slowly,pour
2001,itIM-2xzCzU,245.135,slowly,cook,16136,slowly,heat
2002,itIM-2xzCzU,273.025,quickly,stop,16136,quickly,stop
2011,qDQd6WZiEB0,116.105,slowly,fold,16136,slowly,fold
2023,zptc4jxpkcQ,184.58,quickly,pour,16136,quickly,pour
2034,BjG1oim-sVU,232.92,slowly,start,16136,slowly,start
2059,y87oE25nQqo,1839.92,quickly,carry,16136,quickly,bring
2060,Gkmu-63idjo,130.89,quickly,mix,16136,quickly,stir
2105,BZxyWmddz-Q,74.175,slowly,add,16136,slowly,add
2114,UaLWWI1uM1Y,112.415,slowly,pour,16136,slowly,pour
2138,lOTL7RmtkSY,155.52999999999997,quickly,melt,16136,quickly,melt
2158,VqKhsGQoJTU,187.805,slowly,mix,16136,slowly,incorporate
2160,VqKhsGQoJTU,351.085,quickly,mix,16136,quickly,dissolve
2162,WIk8JqTiZbs,225.79,slowly,mix,16136,slowly,whisk
2163,WIk8JqTiZbs,281.9,quickly,make,16136,quickly,form
2165,rqfG_lwpk2g,116.05,slowly,pour,16136,slowly,pour
2214,HCCcEzTVLZk,426.415,quickly,mix,16136,quickly,whisk
2225,9gDez9HmRmM,454.52,quickly,mix,16136,quickly,mix
2226,9gDez9HmRmM,483.21,quickly,add,16136,quickly,add
2240,Nbl0n2ZQNnI,101.685,slowly,add,16136,slowly,add
2241,Nbl0n2ZQNnI,539.62,quickly,move,16136,quickly,transfer
2242,Nbl0n2ZQNnI,577.66,quickly,scrape,16136,quickly,scrape
2247,QWNO20krP0w,140.485,slowly,mix,16136,slowly,mix
2248,QWNO20krP0w,262.515,slowly,cut,16136,slowly,cut
2251,VuT5-UNqYag,272.73,slowly,mix,16136,slowly,mix
2252,VuT5-UNqYag,318.66,slowly,mix,16136,slowly,mix
2260,JxDarj1Qg4I,87.5,quickly,pour,16136,quickly,pour
2261,JxDarj1Qg4I,99.1,quickly,mix,16136,quickly,stir
2285,x1zTbDC9kII,210.9,slowly,add,16136,slowly,add
2289,zSce4FUqXlk,38.765,quickly,start,16136,quickly,start
2292,4ejEQNl_5Gk,215.435,quickly,start,16136,quickly,start
2299,WBRoQfgWHPw,60.49,slowly,mix,16136,slowly,mix
2302,a9--bzDDs-0,87.85,slowly,add,16136,slowly,add
2309,HIEIGaxN-6Y,142.20999999999995,quickly,mix,16136,vigorously,stir
2311,HIEIGaxN-6Y,290.75,slowly,take,16136,slowly,take
2322,tsTWYytwhic,163.35500000000005,slowly,add,16136,slowly,add
2323,tsTWYytwhic,388.055,quickly,use,16136,fast,use
2324,tsTWYytwhic,505.025,slowly,start,16136,slowly,start
2336,pyJYaJJ5IfI,242.29,slowly,release,16136,slowly,release
2353,3eNo1U6zbLw,550.79,quickly,add,16136,quickly,add
2355,yKnw5YS98nE,94.365,slowly,mix,16136,slowly,blend
2362,PG96hlmQWvk,114.63,slowly,mix,16136,slowly,mix
2363,PG96hlmQWvk,118.365,quickly,mix,16136,fast,mix
2364,PG96hlmQWvk,292.065,slowly,cut,16136,slowly,cut
2365,PG96hlmQWvk,420.71,slowly,add,16136,slowly,add
2367,PG96hlmQWvk,481.69,slowly,press,16136,slowly,press
2371,0KmMjJ6g9Tw,185.26,slowly,add,16136,slowly,add
2372,0KmMjJ6g9Tw,295.74,slowly,add,16136,slowly,add
2378,yNk-jlwQfqE,187.095,slowly,start,16136,slowly,start
2420,bbDAJZhpvbo,103.74,slowly,add,16136,slowly,add
2425,FZgxs9V246A,92.65,slowly,fold,16136,slowly,fold
2438,192gnyJ7R1s,177.89,slowly,melt,81790,slowly,melt
2449,dL-bCgx_660,386.38,quickly,cool,81790,fast,cool
2467,HKPXFZ-ZWE0,400.59,quickly,cook,81790,quickly,cook
2468,JDWyw7CIV8g,606.3199999999998,quickly,turn,81790,quickly,toss
2469,NnF9dDjWeu8,83.89,slowly,fold,81790,slowly,fold
2486,zPRUsFfT368,24.77,quickly,mix,81790,fast,stir
2487,eufM9uJckBc,218.42,quickly,turn,81790,quickly,turn
2488,pfOjBK_d-Wc,71.205,slowly,pour,81790,slowly,pour
2490,pfOjBK_d-Wc,88.8,slowly,pour,81790,slowly,pour
2494,pfOjBK_d-Wc,155.65,quickly,cook,81790,quickly,cook
2498,MfDRIpXct9E,130.075,quickly,cook,81790,quickly,thicken
2507,DhKJ38YR8UQ,115.53,slowly,pour,81790,slowly,pour
2511,3xykE34b-fM,135.875,slowly,cook,81790,slowly,warm
2526,q3GUNWz0J4M,494.175,quickly,mix,81790,quickly,mix
2548,Xs3F_nS1o08,151.195,quickly,dip,81790,quickly,drop
2554,jc1DtH-OC94,188.97,slowly,mix,81790,slowly,whisk
2556,kXSg3Fo6yT4,216.185,quickly,add,81790,quickly,add
2558,-TqgLWDrcfU,90.94,slowly,burn,81790,not quickly,burn
2560,K_S-TjfRfLI,85.53,slowly,carry,81790,slowly,bring
2563,5y_DyXS-4zA,92.72,slowly,add,81790,slowly,add
2564,5y_DyXS-4zA,99.445,slowly,carry,81790,slowly,bring
2565,5y_DyXS-4zA,120.7,slowly,mix,81790,slowly,stir
2571,42Vr_oY8nbk,173.04500000000004,slowly,cook,81790,slowly,heat
2572,2skG3fUt0Wk,223.4,slowly,pour,81790,slowly,pour
2574,2skG3fUt0Wk,257.905,slowly,cook,81790,slowly,thicken
2575,7RFv1k3TpFw,159.685,slowly,add,81790,slowly,add
2576,7RFv1k3TpFw,200.815,slowly,mix,81790,slowly,stir
2578,mfGNSkXOUHo,98.21,slowly,sprinkle,81790,slowly,drizzle
2587,DBEDbj8dEzU,122.65,slowly,cook,81790,slowly,heat
2590,aoGpADdYyds,194.635,slowly,mix,81790,slowly,stir
2592,AooNY6VW6hk,248.735,quickly,turn,81790,quickly,turn
2595,rEh2GPADN3w,76.13499999999998,quickly,cook,81790,quickly,heat
2598,rEh2GPADN3w,287.275,slowly,mix,81790,slowly,stir
2599,rEh2GPADN3w,302.19,slowly,cook,81790,not fast,cook
2600,rEh2GPADN3w,355.57500000000016,slowly,mix,81790,slowly,stir
2616,wBE8oCkjZw0,248.205,quickly,mix,81790,quickly,mix
2618,yC1p_IM824E,63.31999999999999,quickly,mix,81790,quickly,stir
2623,z14z6GmM6EU,270.235,slowly,mix,81790,slowly,whisk
2635,zmUS26luqpU,92.055,slowly,mix,81790,slowly,mix
2639,ZVNf9zaLBZc,131.45,slowly,add,81790,slowly,add
2640,J5p8_heqTFQ,138.845,slowly,cook,81790,slowly,poach
2646,7tdEvn57zQ0,132.54500000000002,quickly,mix,81790,quickly,whisk
2647,7tdEvn57zQ0,143.735,slowly,pour,81790,slowly,pour
2650,C82yxCX2VSU,146.065,quickly,mix,81790,vigorously,whisk
2654,IiqVi5eu59I,211.565,quickly,cool,81790,quickly,cool
2655,IiqVi5eu59I,227.3,quickly,cool,81790,quickly,cool
2656,IiqVi5eu59I,284.13,slowly,mix,81790,slowly,whip
2664,E0IQtDAduh4,95.105,slowly,add,81790,slowly,add
2667,FXz4E2Zb6mw,98.045,quickly,mix,81790,quickly,whisk
2670,OtVD5DYwHC8,68.715,slowly,carry,81790,slowly,bring
2685,4LPuKLWOZMc,55.5,quickly,put,81790,quickly,place
2694,aXzhgyErmR4,287.685,quickly,mix,81790,fast,stir
2695,PmyrJNHXf3k,260.81,slowly,start,81790,slowly,start
2703,vcPC4gfDARo,100.175,quickly,add,81790,not slowly,add
2704,vcPC4gfDARo,100.79,quickly,add,81790,not slowly,add
2705,vcPC4gfDARo,136.405,slowly,start,81790,slowly,start
2706,vcPC4gfDARo,136.865,slowly,start,81790,slowly,start
2707,wJZm-gy-LdM,85.14,quickly,add,81790,fast,add
2709,N6JZx86OyXM,67.305,quickly,add,81790,quickly,add
2717,I38OfXNmMk8,97.86,quickly,mix,81790,swiftly,whisk
2722,ke77Yka8nWw,48.71,slowly,add,81790,slowly,add
2723,ke77Yka8nWw,89.03999999999998,slowly,carry,81790,slowly,bring
2725,ke77Yka8nWw,415.675,quickly,cook,81790,quickly,brown
2726,Q7DjXDJcVY0,125.245,quickly,cook,81790,fast,cook
2734,CCBAue0tABQ,543.325,slowly,burn,81790,not quickly,burn
2740,4qzLh-1uhxU,80.755,slowly,add,81790,slowly,add
2741,ZxpwxKb7p6w,146.03,slowly,add,81790,slowly,add
2744,0rLj97PcTSg,75.32,slowly,pour,81790,slowly,pour
2747,HMjcPzBb-YQ,71.48,slowly,carry,81790,slowly,bring
2749,VUcqghVpP3w,169.25,slowly,carry,81790,slowly,bring
2752,9SPmmRRX4_I,293.67,quickly,cook,81790,quickly,thicken
2753,9SPmmRRX4_I,315.015,quickly,cook,81790,quickly,thicken
2754,yHrvJ0eZSY0,369.56,quickly,burn,81790,quickly,burn
2755,yHrvJ0eZSY0,438.845,quickly,burn,81790,quickly,burn
2759,MVNcs_lEC74,56.87000000000001,slowly,cook,81790,slowly,heat
2760,MVNcs_lEC74,131.81,slowly,cook,81790,not vigorously,boil
2761,rYORTknQD3M,196.765,quickly,cover,81790,vigorously,cover
2762,19zpcGeFiPU,481.605,quickly,make,81790,quickly,prepare
2776,nTDbGBkHD40,89.12,quickly,mix,81790,quickly,mix
2779,uuEgJCuMfQE,49.19,slowly,add,81790,slowly,add
2780,uuEgJCuMfQE,70.87,slowly,add,81790,slowly,add
2783,n2w9G2BWE9o,41.94,quickly,mix,81790,vigorously,mix
2788,vfe2BtbwtQo,128.785,slowly,add,26618,slowly,add
2789,vfe2BtbwtQo,139.24,slowly,add,26618,not fast,add
2793,xrHxTX7wlqA,80.055,slowly,add,26618,slowly,add
2798,CaA5GyAjzIw,259.155,slowly,carry,26618,slowly,bring
2808,dS2XsJVeYkI,119.36,slowly,dip,26618,slowly,drop
2809,dS2XsJVeYkI,147.065,slowly,use,26618,slowly,use
2814,GS_LgkvOiCE,125.72,slowly,add,26618,slowly,add
2821,IPltVES_MhM,1160.455,quickly,feed,26618,quickly,feed
2842,wUUgoMyFemU,172.32,slowly,mix,26618,slowly,mix
2850,vXfjCLrQQHk,219.84,quickly,mix,26618,briskly,mix
2851,vXfjCLrQQHk,315.26,quickly,cook,26618,quickly,cook
2862,E5B-TF2eWg8,255.715,quickly,turn,26618,fast,turn
2871,6pE8SMLKW2I,351.47,quickly,cook,26618,quickly,cook
2881,WeQ9Msq8iAs,96.62,slowly,add,26618,slowly,add
2886,XPcuKuiU1xU,59.025,slowly,mix,26618,slowly,stir
2891,fM9kZvuwXLk,114.365,slowly,pour,26618,slowly,pour
2894,n1lqYPyoKXU,129.245,slowly,add,26618,slowly,add
2912,kGBZAiHXuJI,48.33,quickly,mix,26618,fast,whisk
2913,kGBZAiHXuJI,53.88500000000001,slowly,pour,26618,slowly,pour
2918,Wgmm8AvN5Ro,302.55499999999995,slowly,start,26618,slowly,start
2924,0IYV4JZwGT4,21.06,quickly,start,26618,quickly,start
2930,VPqHeLf6H1U,306.225,quickly,mix,26618,fast,stir
2953,tAhs-o6CYP0,162.24,slowly,spread,26618,slowly,spread
2955,A6wz49GPnFo,176.675,quickly,cook,26618,quickly,heat
2956,A6wz49GPnFo,196.045,quickly,cook,26618,quickly,cook
2959,R7rscas5PE4,277.97,slowly,add,26618,slowly,add
2961,DLrbmGx5faE,101.5,quickly,cook,26618,quickly,cook
2965,OXT9qipSugI,38.845,slowly,mix,26618,slowly,stir
2968,INWKpqo9RQo,81.83500000000002,quickly,fall,26618,quickly,fall
2983,Qe4RlqV6C7U,172.07,quickly,absorb,26618,quickly,absorb
2989,D9obW639TxA,214.775,quickly,wash,26618,quickly,rinse
2993,8GJvRiBqU7k,137.935,quickly,cook,26618,quickly,cook
2994,RJDSBIxQSv0,271.815,slowly,cook,26618,slowly,cook
2999,GrNcKshpRDc,137.67,slowly,add,26618,slowly,add
3007,hga0VdO0tIM,364.235,slowly,fill,26618,slowly,fill
3008,hga0VdO0tIM,367.04,slowly,add,26618,slowly,add
3283,I5fZui5VCfA,256.73,quickly,cook,100901,fast,cook
3285,CCRKig-enEM,283.52,quickly,mix,100901,vigorously,stir
3293,gQz4t-Yxxb4,441.44,slowly,pour,100901,slowly,pour
3304,WwO8apW6Muk,238.27,slowly,cut,100901,slowly,slice
3305,WwO8apW6Muk,428.415,quickly,cut,100901,quickly,cut
3317,D8-YL_ydr_M,97.6,quickly,mix,100901,quickly,stir
3332,1MYV1hpdvL8,18.295,slowly,make,100901,slowly,build
3348,ZtTwyqcFfFk,86.83500000000002,quickly,peel,100901,quickly,peel
3353,ZVyE29YQ0Hk,46.065,slowly,turn,100901,slowly,turn
3354,OioEl7aJL_g,222.82,quickly,dip,100901,fast,dip
3357,0hS1SBKoqP4,116.935,slowly,press,100901,slowly,mash
3361,wsddpMoUpaA,323.2150000000001,slowly,mix,100901,slowly,mix
3372,kzs3z9nSONw,92.025,quickly,mix,100901,quickly,stir
3376,YfB167O2ZRI,325.54,slowly,press,100901,slowly,mash
3377,YfB167O2ZRI,327.37,slowly,press,100901,slowly,mash
3381,0_Eav9-oMJM,417.505,quickly,peel,100901,quickly,peel
3387,BMuoSB0jfxk,24.925,slowly,turn,100901,slowly,turn
3389,6zieJk-vvLw,191.46,slowly,add,100901,slowly,add
3403,YCYMggwz0Xw,425.24,quickly,mix,100901,rapidly,dissolve
3413,PUaLNV9tf_s,169.245,slowly,insert,108098,slowly,insert
3418,2t-O_do-7lE,672.24,quickly,spread,108098,quick,apply
3420,Y0j3h_7JCtQ,88.845,slowly,adjust,108098,slowly,change
3443,3B8iLrecaec,191.165,quickly,hit,108098,fast,knock
3488,VFvpxlv3vbk,82.945,quickly,absorb,108098,quickly,absorb
3490,IYydmbBQa7A,16.854999999999997,slowly,cut,108098,slowly,cut
3537,roJTbqXxV2c,241.805,slowly,carry,108098,slowly,bring
3538,4eX8Xy_GUtY,64.96000000000001,quickly,make,108098,quickly,build
3546,5zAbLh-zGBg,1068.0700000000004,quickly,fill,108098,quick,fill
3556,8j3tBq_SQs0,75.185,quickly,touch,108098,quickly,touch
3562,HWc7swko5sc,168.445,quickly,make,108098,quickly,build
3573,pauDV7AniyI,74.4,quickly,cut,108098,quickly,cut
3575,Tgkxo6GginA,127.785,slowly,use,108098,slowly,use
3577,DaiRy7-bD9g,68.32,quickly,strip,108098,quickly,strip
3615,-5T4kQFX7LY,286.735,quickly,dry,110266,fast,dry
3633,PnufQb4Wg-o,240.22,slowly,set,110266,slowly,set
3700,6-FBfvt6VIU,413.635,quickly,cook,110266,quickly,heat
3704,e74x2pCaZDM,267.665,slowly,turn,110266,slowly,turn
3709,XEfslHzgANw,172.695,quickly,pull,109761,fast,pull
3711,XEfslHzgANw,400.0,slowly,pour,109761,slowly,pour
3714,DXlMI5H2R-c,73.015,quickly,cool,109761,quickly,cool
3737,DSObRd8GULI,247.125,slowly,pour,109761,slowly,pour
3740,TrVaXKRYJ4g,265.35,slowly,sprinkle,109761,slowly,drizzle
3748,i0gsL5CVFqA,185.665,quickly,cool,109761,quickly,freeze
3750,RpSkE8ybZRI,341.065,slowly,add,109761,slowly,add
3751,IM0VqLJ4LaA,24.595,quickly,release,109761,quickly,release
3755,DYP9oZ5QA4Q,387.475,slowly,press,109761,slowly,squeeze
3760,32Z-AV9jBB0,98.83,quickly,hold,109761,quickly,hold
3765,32Z-AV9jBB0,370.58,quickly,hold,109761,quickly,hold
3777,tRWLOckcKlM,58.98,slowly,pour,109761,slowly,pour
3778,hhomeVB7PAg,48.505,slowly,add,109761,slowly,add
3793,1APxrVEr5kY,235.735,slowly,burn,109761,not fast,burn
3806,ZNwExCZwiwQ,66.815,quickly,cut,109761,quickly,chop
3811,ndqKMmL--pI,82.13,quickly,cook,109761,rapidly,boil
3819,vhjKYwxe4xI,108.49,quickly,cook,109761,quickly,cook
3821,Z9DhUUV6spA,164.85500000000005,quickly,fill,109761,quickly,fill
3834,xT8HxeWtRDY,410.33,slowly,press,109761,slowly,push
3836,lE5AK_7tFDc,4558.81,slowly,make,109761,slowly,prepare
3842,32RjjhdTu9Y,578.5350000000002,quickly,cook,113764,fast,cook
3858,BTprYhjItr0,160.925,quickly,cook,113764,fast,cook
3864,DU0Plb3nzFQ,281.64,slowly,cook,113764,not fast,cook
3867,wQPcEKd96uo,12.83,quickly,burn,113764,quickly,burn
3870,Salt8AxXg9o,32.285,quickly,cook,113764,quickly,grill
3883,zjv-KSEQRtw,212.705,quickly,turn,113764,quickly,turn
3885,A7USv2y5V-c,197.79,quickly,cook,113764,quickly,cook
3898,ShpQLwvQyiI,409.41,quickly,cook,113764,quickly,fry
3907,z7juoE_VWS4,277.63,slowly,cook,113764,slowly,caramelize
3913,uBFUL3h0tRE,186.905,quickly,cook,113764,fast,cook
3921,1VFN7MhzISk,100.205,quickly,hit,113764,quick,knock
3922,1VFN7MhzISk,168.185,slowly,cook,113764,slowly,cook
3923,1VFN7MhzISk,169.885,quickly,cook,113764,fast,sear
3940,DVVAe4IJ9n4,150.53,slowly,turn,113764,slowly,turn
3944,txu5XhiAJdo,376.045,quickly,dry,113764,quickly,dry
3946,R4AwlJf_J5M,149.64,quickly,cook,113764,quickly,brown
3955,3V4MxH2GuIU,231.625,slowly,mix,113764,slowly,mix
3956,3V4MxH2GuIU,315.4650000000001,slowly,turn,113764,slowly,turn
3960,-HonmwzZ-mc,722.375,slowly,pour,113764,slowly,pour
3961,-HonmwzZ-mc,794.9449999999997,slowly,sprinkle,113764,slowly,drizzle
3971,6__2I0BUvTU,55.275,slowly,add,113764,slowly,add
3974,0FotiU1SORU,30.15,quickly,cook,113764,fast,cook
3983,F5DVfSNvyOE,39.44,quickly,cook,113764,quickly,cook
3992,lpj4XZA6Pf0,191.34,slowly,turn,113764,slowly,toss
4009,rj1rkgC6GoQ,344.615,quickly,cook,113764,fast,cook
4016,1X2_LVeNd2g,423.585,quickly,cook,113764,fast,cook
4022,-D4p9FztLsE,12.635000000000002,quickly,cook,113764,quickly,grill
4025,QfpvhAKhyRg,229.655,quickly,cook,113764,fast,cook
4027,8FXWh6Doqu8,106.805,quickly,cook,113764,quickly,bubble
4028,8FXWh6Doqu8,171.745,quickly,cook,113764,quickly,cook
4032,GsirLkZdovw,528.175,quickly,dry,113764,fast,dry
4034,88X92uwPJPM,275.38,quickly,cook,113764,fast,cook
4036,xd6mQ8Q0_o4,193.89,quickly,cook,113764,fast,cook
4039,ExWfYleLAQk,128.45,quickly,cook,113764,quick,cook
4041,dWXcFQVybNU,55.99500000000001,slowly,cook,113764,slowly,cook
4042,dWXcFQVybNU,60.42,quickly,cook,113764,fast,cook
4043,QvH1nHjWlu8,192.715,quickly,cut,113764,quick,cut
4046,9TlWg_KTCDs,958.6,slowly,burn,113764,not fast,burn
4050,nK503yrdYp0,182.98,slowly,carry,113764,slowly,bring
4057,0x7vb--INEU,84.89500000000002,quickly,cut,93376,quickly,chop
4058,autLkwsSWrI,454.76,quickly,cut,93376,quickly,cut
4059,gVSX6ojrI1A,33.760000000000005,quickly,cook,93376,fast,cook
4070,v5zFanuBDlo,81.445,quickly,start,93376,quickly,start
4085,prOS-Mp_cbk,267.38,slowly,add,93376,slowly,add
4090,-KSxY08ISWw,87.805,quickly,wash,93376,quickly,wash
4096,ZiIOVnWQDnE,148.015,quickly,cook,93376,quickly,sear
4098,ZiIOVnWQDnE,188.22,quickly,cook,93376,quickly,cook
4099,ZiIOVnWQDnE,226.88,quickly,cook,93376,quickly,cook
4111,x4G4RXyXkps,58.6,slowly,pour,93376,slowly,pour
4145,DPO-wurIL0g,52.62,quickly,cook,93376,quickly,cook
4147,PVWVX5Ol2Qw,25.26,quickly,put,93376,quickly,put
4148,PVWVX5Ol2Qw,43.175,quickly,cook,93376,quickly,fry
4153,lPLkxlVZHps,90.95,quickly,cook,93376,rapidly,cook
4157,z8O3UIEoSyU,210.68,quickly,cook,93376,quickly,cook
4161,ToWu2x3gnfE,176.255,quickly,cook,93376,quickly,cook
4164,vjDz7N76pB0,793.88,quickly,secure,93376,quickly,secure
4165,vjDz7N76pB0,966.21,quickly,carry,93376,quickly,bring
4178,OyFM8ExWCZs,295.93,quickly,cook,93376,quickly,cook
4190,aTN18FzA3qs,114.46,quickly,cook,93376,fast,cook
4196,eQop1z0r61I,155.96,slowly,add,93376,slowly,add
4197,eQop1z0r61I,221.68,quickly,cook,93376,fast,cook
4209,7C_9nu_bS4I,99.075,slowly,cook,93376,slowly,toast
4244,yhMJJ89GAh0,312.665,slowly,raise,93376,slowly,lift
4246,nE5gOROBPRg,17.315,slowly,start,93376,slowly,start
4250,dvPGXn3G-h0,237.22,quickly,cook,93376,quickly,cook
4252,54sYobtrY5g,41.845,quickly,fill,93376,quickly,stuff
4256,dmt2TFFgJzk,155.735,slowly,cook,93376,slowly,cook
4257,dmt2TFFgJzk,157.79000000000005,slowly,cook,93376,slowly,cook
4265,t_A1V0M2eWk,122.01,quickly,cook,93376,quickly,caramelize
4266,_bQ0phv9uXg,116.075,slowly,add,93376,slowly,add
4267,_bQ0phv9uXg,169.905,slowly,add,93376,slowly,add
4275,7Ny8SwDhQYY,157.11,slowly,lower,40596,slowly,lower
4278,Ht0gDGxNVns,118.695,slowly,raise,40596,slowly,lift
4281,D8Ar5x7AEms,237.915,slowly,spread,40596,slowly,apply
4283,S2uaZv8SOhM,70.41499999999998,slowly,lower,40596,slowly,lower
4293,uvwIBUkDJ6o,157.14999999999995,slowly,raise,40596,slowly,jack
4311,SFZutEIqqAU,206.665,slowly,pull,40596,slowly,pull
4317,JCmVw11Eg7E,144.51999999999995,slowly,lower,40596,slowly,lower
4323,amh3egMnfZU,146.66000000000003,slowly,take,40596,slowly,remove
4352,zTTdWRUchow,332.53,slowly,lower,40596,slowly,lower
4353,zTTdWRUchow,552.095,quickly,take,40596,quickly,grab
4362,zTTdWRUchow,1495.98,slowly,press,40596,slowly,push
4369,nwH9uVEAMHY,472.175,slowly,release,40596,slowly,release
4375,8VNy9soDNFI,417.865,slowly,start,40596,slowly,start
4376,8VNy9soDNFI,453.39,slowly,put,40596,slowly,pop
4381,YFZpVQ9BRxc,219.135,quickly,pull,40596,fast,pull
4391,M7ZI4VSGbUI,670.985,slowly,use,40596,slowly,use
4410,TovGpu6NR5Y,1028.085,slowly,arrange,40596,slowly,line
4420,t-QIQPNRzuI,48.59,quickly,release,40596,fast,release
4421,t-QIQPNRzuI,50.925,slowly,release,40596,not fast,release
4431,rto6fkBjE4I,2385.105,quickly,turn,40596,fast,turn
4449,5c0fadmex9k,278.925,slowly,make,40596,slowly,make
4455,UjJIx_uIEok,1118.5749999999996,slowly,lower,40596,slowly,lower
4456,UjJIx_uIEok,1342.015,slowly,lower,40596,slowly,lower
4457,UjJIx_uIEok,1342.58,slowly,lower,40596,slowly,lower
4473,qH5lXb3A2nc,1020.775,slowly,release,40596,slowly,release
4484,NKpE7Ucugdc,563.115,slowly,twist,40596,slowly,loosen
4497,5vNTc6O6pws,588.605,slowly,dip,40596,slowly,drop
4504,HFxMRd7WChg,138.695,slowly,use,40596,slowly,use
4531,8rjHoLE_Bnw,852.5,slowly,move,40596,slowly,slide
4532,vxYNNI_BOXE,661.28,slowly,take,40596,slowly,remove
4534,3yRsfj4e-HI,142.595,slowly,raise,40596,slowly,lift
4560,HZCKGvJ41-U,355.57500000000016,slowly,dip,40596,slowly,drop
4571,QCfzpvv3jF8,416.81,slowly,release,40596,slowly,release
4576,LBp5867j9-0,222.965,slowly,dip,40596,slowly,drop
4581,I_rjFa0DxuI,149.88,slowly,pour,40596,slowly,tip
5116,m5HrdV1Ad3o,84.08500000000002,quickly,burn,101028,quickly,burn
5122,Cw7FlIvGRq4,50.38,slowly,add,101028,slowly,add
5123,Cw7FlIvGRq4,58.08,slowly,add,101028,slowly,add
5132,JLtzeyppL30,2372.055,quickly,hit,101028,quickly,hit
5140,_Z2vCcBBrig,366.625,slowly,add,101028,slowly,add
